lr-AdamW,created_at,train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
0.02,2023-12-05 17:39:53.939254,,,,,,,,,,,,,,
,2023-12-05 17:39:54.808042,0.017048586159944534,7.370358798652887e-05,0.017048586159944534,1349.0,3.0,,,,,,,,,
0.02,2023-12-05 17:40:37.501440,,,,,,,,,,,,,,
,2023-12-05 17:40:38.371160,0.0242680124938488,0.00010113422467838973,0.0242680124938488,1399.0,3.0,,,,,,,,,
0.02,2023-12-05 17:41:21.109598,,,,,,,,,,,,,,
,2023-12-05 17:41:21.978201,0.3849220871925354,0.015042779967188835,0.3849220871925354,1449.0,3.0,,,,,,,,,
0.02,2023-12-05 17:42:04.694744,,,,,,,,,,,,,,
,2023-12-05 17:42:06.407034,0.20394648611545563,0.0042755794711411,0.20394648611545563,1499.0,3.0,,,,,,,,,
0.02,2023-12-05 17:44:56.227823,,,,,,,,,,,,,,
,2023-12-05 17:44:57.095209,0.09762537479400635,0.0003352261264808476,0.09762537479400635,1549.0,3.0,,,,,,,,,
0.02,2023-12-05 17:45:39.751750,,,,,,,,,,,,,,
,2023-12-05 17:45:40.623449,0.23800693452358246,0.0013258249964565039,0.23800693452358246,1599.0,3.0,,,,,,,,,
0.02,2023-12-05 17:46:23.251055,,,,,,,,,,,,,,
,2023-12-05 17:46:24.116861,0.12973149120807648,0.0004886903334408998,0.12973149120807648,1649.0,3.0,,,,,,,,,
0.02,2023-12-05 17:47:06.809105,,,,,,,,,,,,,,
,2023-12-05 17:47:07.672109,0.2984773516654968,0.0016375042032450438,0.2984773516654968,1699.0,3.0,,,,,,,,,
,2023-12-05 17:47:12.895675,,,,,3.0,0.10498417913913727,0.0005636501591652632,0.10498417913913727,0.2655337154865265,0.0019042615313082933,0.2655337154865265,,,
,2023-12-05 17:47:12.908118,,,,,3.0,,,,,,,0.1833169013261795,0.0034523513168096542,0.1833169013261795
0.02,2023-12-05 17:47:56.061072,,,,,,,,,,,,,,
,2023-12-05 17:47:56.927280,0.05815206095576286,0.0002091781934723258,0.05815206095576286,1749.0,4.0,,,,,,,,,
0.02,2023-12-05 17:48:39.572495,,,,,,,,,,,,,,
,2023-12-05 17:48:40.445228,0.05745261162519455,0.00020802108338102698,0.05745261162519455,1799.0,4.0,,,,,,,,,
0.02,2023-12-05 17:49:23.104832,,,,,,,,,,,,,,
,2023-12-05 17:49:23.973320,0.05564327538013458,0.00019499915651977062,0.05564327538013458,1849.0,4.0,,,,,,,,,
0.02,2023-12-05 17:50:06.641593,,,,,,,,,,,,,,
,2023-12-05 17:50:07.505616,0.13055111467838287,0.0005351930158212781,0.13055111467838287,1899.0,4.0,,,,,,,,,
0.02,2023-12-05 17:50:50.156437,,,,,,,,,,,,,,
,2023-12-05 17:50:51.025069,0.19520658254623413,0.0009945514611899853,0.19520658254623413,1949.0,4.0,,,,,,,,,
0.02,2023-12-05 17:51:33.649346,,,,,,,,,,,,,,
,2023-12-05 17:51:35.579624,0.0983675941824913,0.0003336374065838754,0.0983675941824913,1999.0,4.0,,,,,,,,,
0.02,2023-12-05 17:54:25.376093,,,,,,,,,,,,,,
,2023-12-05 17:54:26.242395,0.2497076690196991,0.002176884561777115,0.2497076690196991,2049.0,4.0,,,,,,,,,
0.02,2023-12-05 17:55:08.918627,,,,,,,,,,,,,,
,2023-12-05 17:55:09.788224,0.38475751876831055,0.007821895182132721,0.38475751876831055,2099.0,4.0,,,,,,,,,
,2023-12-05 17:55:36.784119,,,,,4.0,0.15539009869098663,0.0005605724873021245,0.15539009869098663,0.22435833513736725,0.0037769617047160864,0.22435833513736725,,,
,2023-12-05 17:55:36.793642,,,,,4.0,,,,,,,0.17573581635951996,0.002514127641916275,0.17573581635951996
0.02,2023-12-05 17:55:58.237719,,,,,,,,,,,,,,
,2023-12-05 17:55:59.105496,0.19981268048286438,0.0011673127301037312,0.19981268048286438,2149.0,5.0,,,,,,,,,
0.02,2023-12-05 17:56:41.756970,,,,,,,,,,,,,,
,2023-12-05 17:56:42.624312,0.11789216101169586,0.00048450002213940024,0.11789216101169586,2199.0,5.0,,,,,,,,,
0.02,2023-12-05 17:57:25.314288,,,,,,,,,,,,,,
,2023-12-05 17:57:26.180694,0.1788966804742813,0.0006553443381562829,0.1788966804742813,2249.0,5.0,,,,,,,,,
0.02,2023-12-05 17:58:08.830332,,,,,,,,,,,,,,
,2023-12-05 17:58:09.698503,0.07716506719589233,0.00027236121241003275,0.07716506719589233,2299.0,5.0,,,,,,,,,
0.02,2023-12-05 17:58:52.379143,,,,,,,,,,,,,,
,2023-12-05 17:58:53.247840,0.35938358306884766,0.0031450327951461077,0.35938358306884766,2349.0,5.0,,,,,,,,,
0.02,2023-12-05 17:59:35.914768,,,,,,,,,,,,,,
,2023-12-05 17:59:36.779997,0.11692765355110168,0.0004111752496100962,0.11692765355110168,2399.0,5.0,,,,,,,,,
0.02,2023-12-05 18:00:19.462504,,,,,,,,,,,,,,
,2023-12-05 18:00:20.332251,0.11424367874860764,0.00038499219226650894,0.11424367874860764,2449.0,5.0,,,,,,,,,
0.02,2023-12-05 18:01:02.960152,,,,,,,,,,,,,,
,2023-12-05 18:01:04.666217,0.11622066795825958,0.0007951507577672601,0.11622066795825958,2499.0,5.0,,,,,,,,,
0.02,2023-12-05 18:03:54.469195,,,,,,,,,,,,,,
,2023-12-05 18:03:55.334178,0.134915292263031,0.0008294510771520436,0.134915292263031,2549.0,5.0,,,,,,,,,
,2023-12-05 18:04:00.542096,,,,,5.0,0.1632390171289444,0.0006095279823057353,0.1632390171289444,0.10051628947257996,0.0003622319782152772,0.10051628947257996,,,
,2023-12-05 18:04:00.550895,,,,,5.0,,,,,,,0.17801040410995483,0.003342492040246725,0.17801040410995483
0.02,2023-12-05 18:04:43.724601,,,,,,,,,,,,,,
,2023-12-05 18:04:44.590725,0.18349164724349976,0.002799587557092309,0.18349164724349976,2599.0,6.0,,,,,,,,,
0.02,2023-12-05 18:05:27.246177,,,,,,,,,,,,,,
,2023-12-05 18:05:28.113734,0.31301775574684143,0.0032286092173308134,0.31301775574684143,2649.0,6.0,,,,,,,,,
0.02,2023-12-05 18:06:10.786673,,,,,,,,,,,,,,
,2023-12-05 18:06:11.658139,0.07536764442920685,0.0002680280013009906,0.07536764442920685,2699.0,6.0,,,,,,,,,
0.02,2023-12-05 18:06:54.341297,,,,,,,,,,,,,,
,2023-12-05 18:06:55.207307,0.10994613170623779,0.00037095299921929836,0.10994613170623779,2749.0,6.0,,,,,,,,,
0.02,2023-12-05 18:07:37.905569,,,,,,,,,,,,,,
,2023-12-05 18:07:38.774701,0.10129760205745697,0.0003468136128503829,0.10129760205745697,2799.0,6.0,,,,,,,,,
0.02,2023-12-05 18:08:21.472271,,,,,,,,,,,,,,
,2023-12-05 18:08:22.344330,0.19575870037078857,0.0010804783087223768,0.19575870037078857,2849.0,6.0,,,,,,,,,
0.02,2023-12-05 18:09:05.051839,,,,,,,,,,,,,,
,2023-12-05 18:09:05.923147,0.06312061846256256,0.00023119791876524687,0.06312061846256256,2899.0,6.0,,,,,,,,,
0.02,2023-12-05 18:09:48.620921,,,,,,,,,,,,,,
,2023-12-05 18:09:49.486064,0.30758267641067505,0.0036796354688704014,0.30758267641067505,2949.0,6.0,,,,,,,,,
,2023-12-05 18:10:16.510879,,,,,6.0,0.19635578989982605,0.001537296106107533,0.19635578989982605,0.3243430554866791,0.006000827066600323,0.3243430554866791,,,
,2023-12-05 18:10:16.520352,,,,,6.0,,,,,,,0.17752280831336975,0.002991178771480918,0.17752280831336975
0.02,2023-12-05 18:10:37.967759,,,,,,,,,,,,,,
,2023-12-05 18:10:39.678481,0.243392214179039,0.001726198592223227,0.243392214179039,2999.0,7.0,,,,,,,,,
0.02,2023-12-05 18:13:29.491413,,,,,,,,,,,,,,
,2023-12-05 18:13:30.358146,0.05770217627286911,0.00020634906832128763,0.05770217627286911,3049.0,7.0,,,,,,,,,
0.02,2023-12-05 18:14:12.997369,,,,,,,,,,,,,,
,2023-12-05 18:14:13.863447,0.22421380877494812,0.0012976250145584345,0.22421380877494812,3099.0,7.0,,,,,,,,,
0.02,2023-12-05 18:14:56.527646,,,,,,,,,,,,,,
,2023-12-05 18:14:57.391930,0.2937163710594177,0.0015678531490266323,0.2937163710594177,3149.0,7.0,,,,,,,,,
0.02,2023-12-05 18:15:40.037675,,,,,,,,,,,,,,
,2023-12-05 18:15:40.904905,0.05966327339410782,0.0002121988800354302,0.05966327339410782,3199.0,7.0,,,,,,,,,
0.02,2023-12-05 18:16:23.580893,,,,,,,,,,,,,,
,2023-12-05 18:16:24.454472,0.10719077289104462,0.00040368770714849234,0.10719077289104462,3249.0,7.0,,,,,,,,,
0.02,2023-12-05 18:17:07.129862,,,,,,,,,,,,,,
,2023-12-05 18:17:07.999493,0.09427019953727722,0.0003235050244256854,0.09427019953727722,3299.0,7.0,,,,,,,,,
0.02,2023-12-05 18:17:50.689212,,,,,,,,,,,,,,
,2023-12-05 18:17:51.559875,0.2715507745742798,0.0020552780479192734,0.2715507745742798,3349.0,7.0,,,,,,,,,
0.02,2023-12-05 18:18:34.307374,,,,,,,,,,,,,,
,2023-12-05 18:18:35.170921,0.18742328882217407,0.0013163883704692125,0.18742328882217407,3399.0,7.0,,,,,,,,,
,2023-12-05 18:18:40.392739,,,,,7.0,0.32155677676200867,0.08901622891426086,0.32155677676200867,0.15972332656383514,0.0021375359501689672,0.15972332656383514,,,
,2023-12-05 18:18:40.407390,,,,,7.0,,,,,,,0.1782924085855484,0.0027285858523100615,0.1782924085855484
0.02,2023-12-05 18:19:23.609601,,,,,,,,,,,,,,
,2023-12-05 18:19:24.476058,0.12541091442108154,0.0004313588433433324,0.12541091442108154,3449.0,8.0,,,,,,,,,
0.02,2023-12-05 18:20:07.128171,,,,,,,,,,,,,,
,2023-12-05 18:20:08.842747,0.2977193593978882,0.002235177904367447,0.2977193593978882,3499.0,8.0,,,,,,,,,
0.02,2023-12-05 18:22:58.793676,,,,,,,,,,,,,,
,2023-12-05 18:22:59.661237,0.148604154586792,0.0006508455844596028,0.148604154586792,3549.0,8.0,,,,,,,,,
0.02,2023-12-05 18:23:42.316664,,,,,,,,,,,,,,
,2023-12-05 18:23:43.183891,0.21430687606334686,0.0009279847145080566,0.21430687606334686,3599.0,8.0,,,,,,,,,
0.02,2023-12-05 18:24:25.855766,,,,,,,,,,,,,,
,2023-12-05 18:24:26.725176,0.27282029390335083,0.0015488010831177235,0.27282029390335083,3649.0,8.0,,,,,,,,,
0.02,2023-12-05 18:25:09.415709,,,,,,,,,,,,,,
,2023-12-05 18:25:10.278680,0.06515364348888397,0.00023305579088628292,0.06515364348888397,3699.0,8.0,,,,,,,,,
0.02,2023-12-05 18:25:52.977817,,,,,,,,,,,,,,
,2023-12-05 18:25:53.844365,0.15929950773715973,0.0005544399609789252,0.15929950773715973,3749.0,8.0,,,,,,,,,
0.02,2023-12-05 18:26:36.563963,,,,,,,,,,,,,,
,2023-12-05 18:26:37.430156,0.2698436677455902,0.001702898065559566,0.2698436677455902,3799.0,8.0,,,,,,,,,
,2023-12-05 18:27:04.504858,,,,,8.0,0.15682801604270935,0.0006319935782812536,0.15682801604270935,0.19158604741096497,0.0011668959632515907,0.19158604741096497,,,
,2023-12-05 18:27:04.515252,,,,,8.0,,,,,,,0.17965088784694672,0.004474143963307142,0.17965088784694672
0.02,2023-12-05 18:27:25.978198,,,,,,,,,,,,,,
,2023-12-05 18:27:26.845319,0.13137632608413696,0.000571142416447401,0.13137632608413696,3849.0,9.0,,,,,,,,,
0.02,2023-12-05 18:28:09.572555,,,,,,,,,,,,,,
,2023-12-05 18:28:10.443365,0.32665321230888367,0.002512135775759816,0.32665321230888367,3899.0,9.0,,,,,,,,,
0.02,2023-12-05 18:28:53.168651,,,,,,,,,,,,,,
,2023-12-05 18:28:54.041376,0.2871171832084656,0.009222340770065784,0.2871171832084656,3949.0,9.0,,,,,,,,,
0.02,2023-12-05 18:29:36.748913,,,,,,,,,,,,,,
,2023-12-05 18:29:38.458662,0.17856155335903168,0.0014820920769125223,0.17856155335903168,3999.0,9.0,,,,,,,,,
0.02,2023-12-05 18:32:28.344474,,,,,,,,,,,,,,
,2023-12-05 18:32:29.211443,0.244340717792511,0.0010733436793088913,0.244340717792511,4049.0,9.0,,,,,,,,,
0.02,2023-12-05 18:33:11.975628,,,,,,,,,,,,,,
,2023-12-05 18:33:12.847850,0.2017296850681305,0.0015350731555372477,0.2017296850681305,4099.0,9.0,,,,,,,,,
0.02,2023-12-05 18:33:55.568295,,,,,,,,,,,,,,
,2023-12-05 18:33:56.435948,0.20563212037086487,0.0008353415760211647,0.20563212037086487,4149.0,9.0,,,,,,,,,
0.02,2023-12-05 18:34:39.165057,,,,,,,,,,,,,,
,2023-12-05 18:34:40.035425,0.15749767422676086,0.001532586058601737,0.15749767422676086,4199.0,9.0,,,,,,,,,
0.02,2023-12-05 18:35:22.815297,,,,,,,,,,,,,,
,2023-12-05 18:35:23.677692,0.1560400128364563,0.0006057012360543013,0.1560400128364563,4249.0,9.0,,,,,,,,,
,2023-12-05 18:35:28.908555,,,,,9.0,0.1628851741552353,0.000802289810962975,0.1628851741552353,0.1805446743965149,0.002091903006657958,0.1805446743965149,,,
,2023-12-05 18:35:28.919217,,,,,9.0,,,,,,,0.17213895916938782,0.0030004282016307116,0.17213895916938782
0.02,2023-12-05 18:36:12.152599,,,,,,,,,,,,,,
,2023-12-05 18:36:13.020120,0.06943181157112122,0.000245713978074491,0.06943181157112122,4299.0,10.0,,,,,,,,,
0.02,2023-12-05 18:36:55.720588,,,,,,,,,,,,,,
,2023-12-05 18:36:56.590552,0.29241645336151123,0.0029709318187087774,0.29241645336151123,4349.0,10.0,,,,,,,,,
0.02,2023-12-05 18:37:39.255089,,,,,,,,,,,,,,
,2023-12-05 18:37:40.123553,0.09996311366558075,0.0003682439564727247,0.09996311366558075,4399.0,10.0,,,,,,,,,
0.02,2023-12-05 18:38:22.866690,,,,,,,,,,,,,,
,2023-12-05 18:38:23.735886,0.02907809428870678,0.00011448140139691532,0.02907809428870678,4449.0,10.0,,,,,,,,,
0.02,2023-12-05 18:39:06.425330,,,,,,,,,,,,,,
,2023-12-05 18:39:08.132144,0.28331029415130615,0.0019506487296894193,0.28331029415130615,4499.0,10.0,,,,,,,,,
0.02,2023-12-05 18:41:57.980053,,,,,,,,,,,,,,
,2023-12-05 18:41:58.845770,0.27907389402389526,0.002478200476616621,0.27907389402389526,4549.0,10.0,,,,,,,,,
0.02,2023-12-05 18:42:41.560341,,,,,,,,,,,,,,
,2023-12-05 18:42:42.428866,0.10850787162780762,0.0003951918624807149,0.10850787162780762,4599.0,10.0,,,,,,,,,
0.02,2023-12-05 18:43:25.160434,,,,,,,,,,,,,,
,2023-12-05 18:43:26.031464,0.19432225823402405,0.0008279220201075077,0.19432225823402405,4649.0,10.0,,,,,,,,,
,2023-12-05 18:43:53.128992,,,,,10.0,0.17576150596141815,0.0011945810401812196,0.17576150596141815,0.19389580190181732,0.0008360308711417019,0.19389580190181732,,,
,2023-12-05 18:43:53.140387,,,,,10.0,,,,,,,0.1767870932817459,0.0021730451844632626,0.1767870932817459
0.02,2023-12-05 18:44:14.638195,,,,,,,,,,,,,,
,2023-12-05 18:44:15.507357,0.03325445577502251,0.00013528154522646219,0.03325445577502251,4699.0,11.0,,,,,,,,,
0.02,2023-12-05 18:44:58.300729,,,,,,,,,,,,,,
,2023-12-05 18:44:59.167580,0.08182437717914581,0.0002847882569767535,0.08182437717914581,4749.0,11.0,,,,,,,,,
0.02,2023-12-05 18:45:41.916318,,,,,,,,,,,,,,
,2023-12-05 18:45:42.784682,0.06736073642969131,0.00023152711219154298,0.06736073642969131,4799.0,11.0,,,,,,,,,
0.02,2023-12-05 18:46:25.509469,,,,,,,,,,,,,,
,2023-12-05 18:46:26.379106,0.12949685752391815,0.0008140093414112926,0.12949685752391815,4849.0,11.0,,,,,,,,,
0.02,2023-12-05 18:47:09.120038,,,,,,,,,,,,,,
,2023-12-05 18:47:09.991851,0.108820341527462,0.00039081720751710236,0.108820341527462,4899.0,11.0,,,,,,,,,
0.02,2023-12-05 18:47:52.734836,,,,,,,,,,,,,,
,2023-12-05 18:47:53.602335,0.10510220378637314,0.0003715000639203936,0.10510220378637314,4949.0,11.0,,,,,,,,,
0.02,2023-12-05 18:48:36.376181,,,,,,,,,,,,,,
,2023-12-05 18:48:38.089411,0.2145954668521881,0.001385214040055871,0.2145954668521881,4999.0,11.0,,,,,,,,,
0.02,2023-12-05 18:51:27.991267,,,,,,,,,,,,,,
,2023-12-05 18:51:28.858477,0.2474450021982193,0.0018837325042113662,0.2474450021982193,5049.0,11.0,,,,,,,,,
0.02,2023-12-05 18:52:11.588711,,,,,,,,,,,,,,
,2023-12-05 18:52:12.452975,0.4132058620452881,0.008884511888027191,0.4132058620452881,5099.0,11.0,,,,,,,,,
,2023-12-05 18:52:17.681483,,,,,11.0,0.17698562145233154,0.0007348399376496673,0.17698562145233154,0.16193808615207672,0.0031672962941229343,0.16193808615207672,,,
,2023-12-05 18:52:17.698609,,,,,11.0,,,,,,,0.18300287425518036,0.0032184990122914314,0.18300287425518036
0.02,2023-12-05 18:53:00.939048,,,,,,,,,,,,,,
,2023-12-05 18:53:01.805839,0.01944578066468239,8.518089452991262e-05,0.01944578066468239,5149.0,12.0,,,,,,,,,
0.02,2023-12-05 18:53:44.489879,,,,,,,,,,,,,,
,2023-12-05 18:53:45.355064,0.07142314314842224,0.00024775296333245933,0.07142314314842224,5199.0,12.0,,,,,,,,,
0.02,2023-12-05 18:54:28.071663,,,,,,,,,,,,,,
,2023-12-05 18:54:28.938724,0.19833189249038696,0.0006974071147851646,0.19833189249038696,5249.0,12.0,,,,,,,,,
0.02,2023-12-05 18:55:11.681399,,,,,,,,,,,,,,
,2023-12-05 18:55:12.551225,0.19681933522224426,0.0007948320126160979,0.19681933522224426,5299.0,12.0,,,,,,,,,
0.02,2023-12-05 18:55:55.248320,,,,,,,,,,,,,,
,2023-12-05 18:55:56.117083,0.18753740191459656,0.0009291977621614933,0.18753740191459656,5349.0,12.0,,,,,,,,,
0.02,2023-12-05 18:56:38.834815,,,,,,,,,,,,,,
,2023-12-05 18:56:39.700089,0.3546425700187683,0.0038068213034421206,0.3546425700187683,5399.0,12.0,,,,,,,,,
0.02,2023-12-05 18:57:22.387205,,,,,,,,,,,,,,
,2023-12-05 18:57:23.251590,0.2522808313369751,0.0010855173459276557,0.2522808313369751,5449.0,12.0,,,,,,,,,
0.02,2023-12-05 18:58:05.897448,,,,,,,,,,,,,,
,2023-12-05 18:58:07.611885,0.29679274559020996,0.00845525786280632,0.29679274559020996,5499.0,12.0,,,,,,,,,
,2023-12-05 19:00:41.958638,,,,,12.0,0.0923566222190857,0.0003643588279373944,0.0923566222190857,0.1702532172203064,0.0009234896278940141,0.1702532172203064,,,
,2023-12-05 19:00:41.969886,,,,,12.0,,,,,,,0.1849806308746338,0.003327873768284917,0.1849806308746338
0.02,2023-12-05 19:01:03.377574,,,,,,,,,,,,,,
,2023-12-05 19:01:04.242293,0.2638136148452759,0.0021789339371025562,0.2638136148452759,5549.0,13.0,,,,,,,,,
0.02,2023-12-05 19:01:46.850715,,,,,,,,,,,,,,
,2023-12-05 19:01:47.718856,0.10482993721961975,0.0004388709203340113,0.10482993721961975,5599.0,13.0,,,,,,,,,
0.02,2023-12-05 19:02:30.383698,,,,,,,,,,,,,,
,2023-12-05 19:02:31.254333,0.12499213218688965,0.00044820591574534774,0.12499213218688965,5649.0,13.0,,,,,,,,,
0.02,2023-12-05 19:03:13.885404,,,,,,,,,,,,,,
,2023-12-05 19:03:14.756020,0.23176977038383484,0.03594713285565376,0.23176977038383484,5699.0,13.0,,,,,,,,,
0.02,2023-12-05 19:03:57.421792,,,,,,,,,,,,,,
,2023-12-05 19:03:58.290789,0.1845911592245102,0.0006945689674466848,0.1845911592245102,5749.0,13.0,,,,,,,,,
0.02,2023-12-05 19:04:40.930710,,,,,,,,,,,,,,
,2023-12-05 19:04:41.799156,0.11203811317682266,0.0005425916751846671,0.11203811317682266,5799.0,13.0,,,,,,,,,
0.02,2023-12-05 19:05:24.443825,,,,,,,,,,,,,,
,2023-12-05 19:05:25.308106,0.1958370804786682,0.0014048954471945763,0.1958370804786682,5849.0,13.0,,,,,,,,,
0.02,2023-12-05 19:06:07.989651,,,,,,,,,,,,,,
,2023-12-05 19:06:08.860903,0.1929072141647339,0.0007151956669986248,0.1929072141647339,5899.0,13.0,,,,,,,,,
0.02,2023-12-05 19:06:51.570930,,,,,,,,,,,,,,
,2023-12-05 19:06:52.433333,0.1694982796907425,0.0006050238152965903,0.1694982796907425,5949.0,13.0,,,,,,,,,
,2023-12-05 19:06:57.640310,,,,,13.0,0.13409918546676636,0.0005800509243272245,0.13409918546676636,0.11605022102594376,0.0005863382830284536,0.11605022102594376,,,
,2023-12-05 19:06:57.651895,,,,,13.0,,,,,,,0.17526483535766602,0.002405993640422821,0.17526483535766602
0.02,2023-12-05 19:07:40.832569,,,,,,,,,,,,,,
,2023-12-05 19:07:42.535226,0.1342010200023651,0.0004596282378770411,0.1342010200023651,5999.0,14.0,,,,,,,,,
0.02,2023-12-05 19:10:32.614119,,,,,,,,,,,,,,
,2023-12-05 19:10:33.480242,0.27057701349258423,0.0024934986140578985,0.27057701349258423,6049.0,14.0,,,,,,,,,
0.02,2023-12-05 19:11:16.188601,,,,,,,,,,,,,,
