lr-AdamW,created_at,train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
,2023-12-05 22:00:47.098210,0.17487816512584686,0.0009610971319489181,0.17487816512584686,1299.0,4.0,,,,,,,,,
0.02,2023-12-05 22:01:29.934999,,,,,,,,,,,,,,
,2023-12-05 22:01:30.806073,0.12134157121181488,0.0004070093564223498,0.12134157121181488,1349.0,4.0,,,,,,,,,
,2023-12-05 22:01:56.362046,,,,,4.0,0.2541100084781647,0.04237945005297661,0.2541100084781647,0.16914749145507812,0.0008293282589875162,0.16914749145507812,,,
,2023-12-05 22:01:56.371094,,,,,4.0,,,,,,,0.1864946335554123,0.002596078673377633,0.1864946335554123
0.02,2023-12-05 22:02:17.994753,,,,,,,,,,,,,,
,2023-12-05 22:02:18.871333,0.024362802505493164,9.956557187251747e-05,0.024362802505493164,1399.0,5.0,,,,,,,,,
0.02,2023-12-05 22:03:01.751503,,,,,,,,,,,,,,
,2023-12-05 22:03:02.624702,0.38745951652526855,0.016081999987363815,0.38745951652526855,1449.0,5.0,,,,,,,,,
0.02,2023-12-05 22:03:45.479953,,,,,,,,,,,,,,
,2023-12-05 22:03:47.187859,0.24568575620651245,0.0053172642365098,0.24568575620651245,1499.0,5.0,,,,,,,,,
0.02,2023-12-05 22:06:37.318629,,,,,,,,,,,,,,
,2023-12-05 22:06:38.190982,0.099146269261837,0.0003406240721233189,0.099146269261837,1549.0,5.0,,,,,,,,,
0.02,2023-12-05 22:07:21.010203,,,,,,,,,,,,,,
,2023-12-05 22:07:21.884574,0.2531406283378601,0.0013833577977493405,0.2531406283378601,1599.0,5.0,,,,,,,,,
0.02,2023-12-05 22:08:04.786850,,,,,,,,,,,,,,
,2023-12-05 22:08:05.652676,0.11031031608581543,0.0004149065352976322,0.11031031608581543,1649.0,5.0,,,,,,,,,
,2023-12-05 22:08:09.273878,,,,,5.0,0.17242960631847382,0.0017679515294730663,0.17242960631847382,0.2409459501504898,0.0023188036866486073,0.2409459501504898,,,
,2023-12-05 22:08:09.283400,,,,,5.0,,,,,,,0.18575452268123627,0.003047302598133683,0.18575452268123627
0.02,2023-12-05 22:08:52.629524,,,,,,,,,,,,,,
,2023-12-05 22:08:53.502210,0.34767162799835205,0.0044029164128005505,0.34767162799835205,1699.0,6.0,,,,,,,,,
0.02,2023-12-05 22:09:36.331114,,,,,,,,,,,,,,
,2023-12-05 22:09:37.203296,0.11146348714828491,0.0003848904452752322,0.11146348714828491,1749.0,6.0,,,,,,,,,
0.02,2023-12-05 22:10:20.051838,,,,,,,,,,,,,,
,2023-12-05 22:10:20.927567,0.029153719544410706,0.00011654507397906855,0.029153719544410706,1799.0,6.0,,,,,,,,,
0.02,2023-12-05 22:11:03.773086,,,,,,,,,,,,,,
,2023-12-05 22:11:04.642483,0.28517860174179077,0.0058182463981211185,0.28517860174179077,1849.0,6.0,,,,,,,,,
0.02,2023-12-05 22:11:47.472573,,,,,,,,,,,,,,
,2023-12-05 22:11:48.347534,0.02201116271317005,9.281735401600599e-05,0.02201116271317005,1899.0,6.0,,,,,,,,,
,2023-12-05 22:12:13.908287,,,,,6.0,0.23656456172466278,0.0017361760837957263,0.23656456172466278,0.21065761148929596,0.0008727411623112857,0.21065761148929596,,,
,2023-12-05 22:12:13.918312,,,,,6.0,,,,,,,0.18464216589927673,0.0032829816918820143,0.18464216589927673
0.02,2023-12-05 22:12:35.446459,,,,,,,,,,,,,,
,2023-12-05 22:12:36.318067,0.30660751461982727,0.0025506094098091125,0.30660751461982727,1949.0,7.0,,,,,,,,,
0.02,2023-12-05 22:13:19.140286,,,,,,,,,,,,,,
,2023-12-05 22:13:20.852451,0.2065882682800293,0.0008033100166358054,0.2065882682800293,1999.0,7.0,,,,,,,,,
0.02,2023-12-05 22:16:11.141971,,,,,,,,,,,,,,
,2023-12-05 22:16:12.018211,0.22094371914863586,0.0011615086114034057,0.22094371914863586,2049.0,7.0,,,,,,,,,
0.02,2023-12-05 22:16:54.840554,,,,,,,,,,,,,,
,2023-12-05 22:16:55.710400,0.08767755329608917,0.0003046129713766277,0.08767755329608917,2099.0,7.0,,,,,,,,,
0.02,2023-12-05 22:17:38.519054,,,,,,,,,,,,,,
,2023-12-05 22:17:39.391532,0.2118329256772995,0.0009986336808651686,0.2118329256772995,2149.0,7.0,,,,,,,,,
0.02,2023-12-05 22:18:22.246530,,,,,,,,,,,,,,
,2023-12-05 22:18:23.110239,0.1256943941116333,0.00042601217865012586,0.1256943941116333,2199.0,7.0,,,,,,,,,
,2023-12-05 22:18:26.733143,,,,,7.0,0.24346445500850677,0.0026717770379036665,0.24346445500850677,0.13822737336158752,0.0005302209756337106,0.13822737336158752,,,
,2023-12-05 22:18:26.746407,,,,,7.0,,,,,,,0.19317546486854553,0.002926408313214779,0.19317546486854553
0.02,2023-12-05 22:19:10.170620,,,,,,,,,,,,,,
,2023-12-05 22:19:11.042397,0.04229539632797241,0.0001523145183455199,0.04229539632797241,2249.0,8.0,,,,,,,,,
0.02,2023-12-05 22:19:53.896537,,,,,,,,,,,,,,
,2023-12-05 22:19:54.766856,0.20496857166290283,0.0009928151266649365,0.20496857166290283,2299.0,8.0,,,,,,,,,
0.02,2023-12-05 22:20:37.655393,,,,,,,,,,,,,,
,2023-12-05 22:20:38.528091,0.14050689339637756,0.0007918782066553831,0.14050689339637756,2349.0,8.0,,,,,,,,,
0.02,2023-12-05 22:21:21.427434,,,,,,,,,,,,,,
,2023-12-05 22:21:22.299745,0.25458842515945435,0.0053070480935275555,0.25458842515945435,2399.0,8.0,,,,,,,,,
0.02,2023-12-05 22:22:05.152341,,,,,,,,,,,,,,
,2023-12-05 22:22:06.024059,0.16818168759346008,0.000718957744538784,0.16818168759346008,2449.0,8.0,,,,,,,,,
,2023-12-05 22:22:31.614394,,,,,8.0,0.14925314486026764,0.0015946486964821815,0.14925314486026764,0.18452760577201843,0.0008538500405848026,0.18452760577201843,,,
,2023-12-05 22:22:31.625229,,,,,8.0,,,,,,,0.18301750719547272,0.0028034907300025225,0.18301750719547272
0.02,2023-12-05 22:22:53.242801,,,,,,,,,,,,,,
,2023-12-05 22:22:54.954032,0.14636540412902832,0.000488347199279815,0.14636540412902832,2499.0,9.0,,,,,,,,,
0.02,2023-12-05 22:25:45.121051,,,,,,,,,,,,,,
,2023-12-05 22:25:45.998031,0.008081473410129547,4.081893712282181e-05,0.008081473410129547,2549.0,9.0,,,,,,,,,
0.02,2023-12-05 22:26:28.877242,,,,,,,,,,,,,,
,2023-12-05 22:26:29.749259,0.24096360802650452,0.0015453926753252745,0.24096360802650452,2599.0,9.0,,,,,,,,,
0.02,2023-12-05 22:27:12.618144,,,,,,,,,,,,,,
,2023-12-05 22:27:13.491449,0.2318221777677536,0.0008952597854658961,0.2318221777677536,2649.0,9.0,,,,,,,,,
0.02,2023-12-05 22:27:56.381759,,,,,,,,,,,,,,
,2023-12-05 22:27:57.252053,0.01663270592689514,7.294472015928477e-05,0.01663270592689514,2699.0,9.0,,,,,,,,,
0.02,2023-12-05 22:28:40.223080,,,,,,,,,,,,,,
,2023-12-05 22:28:41.094146,0.0977538675069809,0.0003323173150420189,0.0977538675069809,2749.0,9.0,,,,,,,,,
,2023-12-05 22:28:44.731534,,,,,9.0,0.17441724240779877,0.0007628066232427955,0.17441724240779877,0.15917229652404785,0.0005827512359246612,0.15917229652404785,,,
,2023-12-05 22:28:44.742282,,,,,9.0,,,,,,,0.17994791269302368,0.0032111762557178736,0.17994791269302368
0.02,2023-12-05 22:29:28.184472,,,,,,,,,,,,,,
,2023-12-05 22:29:29.062138,0.09784002602100372,0.0003330965409986675,0.09784002602100372,2799.0,10.0,,,,,,,,,
0.02,2023-12-05 22:30:11.943480,,,,,,,,,,,,,,
,2023-12-05 22:30:12.811757,0.22295719385147095,0.0012414989760145545,0.22295719385147095,2849.0,10.0,,,,,,,,,
0.02,2023-12-05 22:30:55.696861,,,,,,,,,,,,,,
,2023-12-05 22:30:56.569425,0.05561656132340431,0.00020339913317002356,0.05561656132340431,2899.0,10.0,,,,,,,,,
0.02,2023-12-05 22:31:39.455397,,,,,,,,,,,,,,
,2023-12-05 22:31:40.327686,0.3586001992225647,0.004306582733988762,0.3586001992225647,2949.0,10.0,,,,,,,,,
0.02,2023-12-05 22:32:23.194974,,,,,,,,,,,,,,
,2023-12-05 22:32:24.907963,0.1940293312072754,0.0024027815088629723,0.1940293312072754,2999.0,10.0,,,,,,,,,
,2023-12-05 22:34:57.883096,,,,,10.0,0.1657572090625763,0.0014668309595435858,0.1657572090625763,0.16120421886444092,0.0006039516301825643,0.16120421886444092,,,
,2023-12-05 22:34:57.893458,,,,,10.0,,,,,,,0.18648740649223328,0.002863773610442877,0.18648740649223328
0.02,2023-12-05 22:35:19.440313,,,,,,,,,,,,,,
,2023-12-05 22:35:20.308492,0.13290375471115112,0.0004434441216289997,0.13290375471115112,3049.0,11.0,,,,,,,,,
0.02,2023-12-05 22:36:03.126237,,,,,,,,,,,,,,
,2023-12-05 22:36:03.997330,0.09689145535230637,0.0004008094547316432,0.09689145535230637,3099.0,11.0,,,,,,,,,
0.02,2023-12-05 22:36:46.808106,,,,,,,,,,,,,,
,2023-12-05 22:36:47.675815,0.1522737443447113,0.001273360219784081,0.1522737443447113,3149.0,11.0,,,,,,,,,
0.02,2023-12-05 22:37:30.541345,,,,,,,,,,,,,,
,2023-12-05 22:37:31.412293,0.10021771490573883,0.0003409532073419541,0.10021771490573883,3199.0,11.0,,,,,,,,,
0.02,2023-12-05 22:38:14.244951,,,,,,,,,,,,,,
,2023-12-05 22:38:15.114729,0.14697383344173431,0.0005796166369691491,0.14697383344173431,3249.0,11.0,,,,,,,,,
0.02,2023-12-05 22:38:57.968034,,,,,,,,,,,,,,
,2023-12-05 22:38:58.836019,0.04148778319358826,0.00014793258742429316,0.04148778319358826,3299.0,11.0,,,,,,,,,
,2023-12-05 22:39:02.436453,,,,,11.0,0.12460887432098389,0.0025715285446494818,0.12460887432098389,0.1383935809135437,0.0007335400441661477,0.1383935809135437,,,
,2023-12-05 22:39:02.450525,,,,,11.0,,,,,,,0.19001221656799316,0.00274458690546453,0.19001221656799316
0.02,2023-12-05 22:39:45.876160,,,,,,,,,,,,,,
,2023-12-05 22:39:46.749907,0.056194186210632324,0.00020198209676891565,0.056194186210632324,3349.0,12.0,,,,,,,,,
0.02,2023-12-05 22:40:29.576258,,,,,,,,,,,,,,
,2023-12-05 22:40:30.443580,0.30954208970069885,0.007729950360953808,0.30954208970069885,3399.0,12.0,,,,,,,,,
0.02,2023-12-05 22:41:13.282762,,,,,,,,,,,,,,
,2023-12-05 22:41:14.153453,0.290921688079834,0.11795677244663239,0.290921688079834,3449.0,12.0,,,,,,,,,
0.02,2023-12-05 22:41:56.998470,,,,,,,,,,,,,,
,2023-12-05 22:41:58.717171,0.19913694262504578,0.0007202239357866347,0.19913694262504578,3499.0,12.0,,,,,,,,,
0.02,2023-12-05 22:44:48.952675,,,,,,,,,,,,,,
,2023-12-05 22:44:49.824854,0.22003310918807983,0.0018449838971719146,0.22003310918807983,3549.0,12.0,,,,,,,,,
,2023-12-05 22:45:15.346088,,,,,12.0,0.08721444755792618,0.0010496623581275344,0.08721444755792618,0.08821158111095428,0.00042692883289419115,0.08821158111095428,,,
,2023-12-05 22:45:15.356174,,,,,12.0,,,,,,,0.18913237750530243,0.004744671285152435,0.18913237750530243
0.02,2023-12-05 22:45:36.893824,,,,,,,,,,,,,,
,2023-12-05 22:45:37.766474,0.32935023307800293,0.002658434445038438,0.32935023307800293,3599.0,13.0,,,,,,,,,
